0.41500;2.881;-4.000
0.42220;2.878;-4.000
0.42980;2.875;-4.000
0.43780;2.873;-4.000
0.44580;2.870;-4.000
0.45460;2.867;-4.000
0.46320;2.865;-4.000
0.47220;2.862;-4.000
0.48140;2.859;-4.000
0.49040;2.856;-4.000
0.49940;2.854;-4.000
0.51020;2.851;-4.000
0.52360;2.848;-4.000
0.53760;2.846;-4.000
0.55000;2.843;-4.000
0.56120;2.840;-4.000
0.57160;2.837;-4.000
0.58260;2.835;-4.000
0.59520;2.832;-4.000
0.61000;2.829;-4.000
0.62580;2.827;-4.000
0.64080;2.824;-4.000
0.65520;2.821;-4.000
0.66940;2.818;-4.000
0.68360;2.816;-4.000
0.69860;2.813;-4.000
0.71680;2.810;-4.000
0.73560;2.808;-4.000
0.75620;2.805;-4.000
0.77500;2.802;-4.000
0.79260;2.799;-4.000
0.81000;2.797;-4.000
0.82840;2.794;-4.000
0.84960;2.791;-4.000
0.87580;2.789;-4.000
0.89960;2.786;-4.000
0.92200;2.783;-4.000
0.94480;2.781;-4.000
0.96940;2.778;-4.000
0.99480;2.775;-4.000
1.02300;2.772;-4.000
1.05620;2.770;-4.000
1.07840;2.767;-4.000
1.09640;2.764;-4.000
1.14660;2.762;-4.000
1.17980;2.759;-4.000
1.20820;2.756;-4.000
1.23640;2.753;-4.000
1.27000;2.751;-4.000
1.31720;2.748;-4.000
1.35500;2.745;-4.000
1.39260;2.743;-4.000
1.42100;2.740;-4.000
1.48360;2.737;-4.000
1.52060;2.734;-4.000
1.56700;2.732;-4.000
1.61620;2.729;-4.000
1.66460;2.726;-4.000
1.71160;2.724;-4.000
1.77120;2.721;-4.000
1.83340;2.718;-4.000
1.87860;2.715;-4.000
1.94440;2.713;-4.000
2.00360;2.710;-4.000
2.06900;2.707;-4.000
2.14560;2.705;-4.000
2.21340;2.702;-4.000
2.26440;2.699;-4.000
2.35480;2.696;-4.000
2.43660;2.694;-4.000
2.50960;2.691;-4.000
2.60340;2.688;-4.000
2.71040;2.686;-4.000
2.78200;2.683;-4.000
2.89460;2.680;-4.000
2.99980;2.678;-4.000
3.09240;2.675;-4.000
3.20220;2.672;-4.000
3.33480;2.669;-4.000
3.45920;2.667;-4.000
3.56300;2.664;-4.000
3.68600;2.661;-4.000
3.85060;2.659;-4.000
3.99300;2.656;-4.000
4.12960;2.653;-4.000
4.24540;2.650;-4.000
4.44160;2.648;-4.000
4.55160;2.645;-4.000
4.76080;2.642;-4.000
4.89960;2.640;-4.000
5.15400;2.637;-4.000
5.38040;2.634;-4.000
5.54580;2.631;-4.000
5.81240;2.629;-4.000
5.91800;2.626;-4.000
6.29180;2.623;-4.000
6.51060;2.621;-4.000
6.70640;2.618;-4.000
7.06620;2.615;-4.000
7.38940;2.612;-4.000
7.67740;2.610;-4.000
7.98800;2.607;-4.000
8.31760;2.604;-4.000
8.69800;2.602;-4.000
9.08040;2.599;-4.000
9.51780;2.596;-4.000
9.86880;2.594;-4.000
10.34280;2.591;-4.000
10.83800;2.588;-4.000
11.21980;2.585;-4.000
11.72040;2.583;-4.000
12.10000;2.580;-4.000
12.96020;2.577;-4.000
13.56060;2.575;-4.000
14.21360;2.572;-4.000
15.00920;2.569;-4.000
15.61880;2.566;-4.000
16.41960;2.564;-4.000
17.20800;2.561;-4.000
17.82940;2.558;-4.000
18.97720;2.556;-4.000
19.92500;2.553;-4.000
20.77940;2.550;-4.000
21.87080;2.547;-4.000
22.80080;2.545;-4.000
24.31560;2.542;-4.000
25.73900;2.539;-4.000
26.90020;2.537;-4.000
28.11840;2.534;-4.000
29.64220;2.531;-4.000
31.13960;2.528;-4.000
32.88400;2.526;-4.000
34.16420;2.523;-4.000
36.73280;2.520;-4.000
38.27860;2.518;-4.000
40.05780;2.515;-4.000
42.43680;2.512;-4.000
44.20880;2.510;-4.000
